appointment_id,contact_id,daysmart_contact_id,appointment_date,service,staff_member,duration_minutes,amount_usd,status,location,data_status,import_date
APT-108549,DS-202906,DS-202906,2021-11-09,Blowout,Amanda Reyes,60,96.5,Cancelled,Downtown,LIVE,2026-04-14
APT-108550,DS-202906,DS-202906,2022-09-24,Pedicure,Justin Evans,120,246.92,Completed,Main Branch,LIVE,2026-04-14
APT-108551,DS-202906,DS-202906,2020-10-25,Consultation,Elizabeth Combs,45,137.86,Completed,Online,LIVE,2026-04-14
APT-108552,DS-202908,DS-202908,2021-01-01,Blowout,Samuel Morales,45,174.19,Cancelled,Downtown,LIVE,2026-04-14
APT-108553,DS-202908,DS-202908,2021-03-25,Color Treatment,Ethan Mccoy,45,120.76,Completed,Main Branch,LIVE,2026-04-14
APT-108554,DS-202908,DS-202908,2019-03-07,Color Treatment,Mr. Kevin Castro DDS,120,256.99,Completed,Main Branch,LIVE,2026-04-14
APT-108555,DS-202908,DS-202908,2019-02-11,Highlights,Timothy Sanchez,60,50.93,Completed,Online,LIVE,2026-04-14
APT-108556,DS-202908,DS-202908,2023-09-17,Facial,Elizabeth Atkinson DVM,90,152.4,Cancelled,Main Branch,LIVE,2026-04-14
APT-108557,DS-202908,DS-202908,2026-04-04,Manicure,Kevin Phillips,60,121.95,No-Show,Main Branch,LIVE,2026-04-14
APT-108558,DS-202908,DS-202908,2024-03-05,Color Treatment,Samantha Cardenas,90,202.51,No-Show,Downtown,LIVE,2026-04-14
APT-108559,DS-202911,DS-202911,2025-05-05,Highlights,Jeanette Hunt,120,165.88,Cancelled,Online,LIVE,2026-04-14
APT-108560,DS-202911,DS-202911,2021-12-10,Consultation,Brian Garcia,120,78.23,Completed,Downtown,LIVE,2026-04-14
APT-108561,DS-202911,DS-202911,2023-04-20,Blowout,Sandra Moore,90,224.48,Completed,Online,LIVE,2026-04-14
APT-108562,DS-202911,DS-202911,2020-03-11,Highlights,Kevin Carter,90,184.35,Cancelled,Downtown,LIVE,2026-04-14
APT-108563,DS-202911,DS-202911,2023-03-20,Pedicure,Janice Michael,120,93.98,Completed,Online,LIVE,2026-04-14
APT-108564,DS-202911,DS-202911,2021-12-15,Consultation,Brittany Moon,30,121.13,Completed,Online,LIVE,2026-04-14
APT-108565,DS-202911,DS-202911,2020-01-18,Facial,Lindsay Harris,90,95.28,Completed,Main Branch,LIVE,2026-04-14
APT-108566,DS-202911,DS-202911,2019-05-24,Blowout,Jennifer Alexander,120,277.89,Completed,Main Branch,LIVE,2026-04-14
APT-108567,DS-202912,DS-202912,2020-11-04,Color Treatment,Nicole Moore,90,279.85,Completed,Main Branch,LIVE,2026-04-14
APT-108568,DS-202912,DS-202912,2026-02-09,Keratin Treatment,Samantha Bryant,45,71.49,Completed,Main Branch,LIVE,2026-04-14
APT-108569,DS-202912,DS-202912,2024-12-15,Haircut,Stephanie Jones,45,297.0,Completed,Westside,LIVE,2026-04-14
APT-108570,DS-202912,DS-202912,2022-09-24,Manicure,Chelsea Meyer,90,205.14,Completed,Online,LIVE,2026-04-14
APT-108571,DS-202912,DS-202912,2019-11-22,Consultation,Sandra Gordon,45,56.28,Completed,Online,LIVE,2026-04-14
APT-108572,DS-202912,DS-202912,2020-03-07,Massage,Robert Brown,60,157.06,Completed,Online,LIVE,2026-04-14
APT-108573,DS-202913,DS-202913,2022-12-20,Blowout,Jennifer Cruz,45,194.45,Completed,Online,LIVE,2026-04-14
APT-108574,DS-202913,DS-202913,2021-04-24,Haircut,Kyle Ingram,45,255.94,Cancelled,Online,LIVE,2026-04-14
APT-108575,DS-202913,DS-202913,2025-08-06,Manicure,Jacob Thomas,120,135.64,Completed,Downtown,LIVE,2026-04-14
APT-108576,DS-202913,DS-202913,2021-07-16,Keratin Treatment,Haley Knox,90,79.89,Completed,Westside,LIVE,2026-04-14
APT-108577,DS-202914,DS-202914,2019-07-31,Consultation,Autumn Allen,120,208.8,Completed,Westside,LIVE,2026-04-14
APT-108578,DS-202914,DS-202914,2022-08-31,Highlights,Amber Murray,60,275.64,No-Show,Westside,LIVE,2026-04-14
APT-108579,DS-202914,DS-202914,2022-04-29,Consultation,Brandon Schmidt,90,56.13,No-Show,Main Branch,LIVE,2026-04-14
APT-108580,DS-202914,DS-202914,2025-04-05,Consultation,Anthony Smith,120,181.6,Completed,Online,LIVE,2026-04-14
APT-108581,DS-202914,DS-202914,2020-04-20,Keratin Treatment,John Cross,45,36.87,Completed,Online,LIVE,2026-04-14
APT-108582,DS-202914,DS-202914,2019-02-16,Pedicure,Paul Serrano,30,104.76,Cancelled,Westside,LIVE,2026-04-14
APT-108583,DS-202917,DS-202917,2022-07-08,Pedicure,Cheryl Davis,30,186.78,Completed,Downtown,LIVE,2026-04-14
APT-108584,DS-202917,DS-202917,2025-01-09,Haircut,Nicole Briggs,90,98.3,No-Show,Downtown,LIVE,2026-04-14
APT-108585,DS-202918,DS-202918,2019-06-26,Highlights,Lisa Lane,60,181.94,No-Show,Westside,LIVE,2026-04-14
APT-108586,DS-202918,DS-202918,2024-06-28,Manicure,Brandon Garcia,60,21.3,Completed,Online,LIVE,2026-04-14
APT-108587,DS-202918,DS-202918,2019-02-28,Color Treatment,Adam Moore MD,30,147.47,No-Show,Downtown,LIVE,2026-04-14
APT-108588,DS-202918,DS-202918,2025-04-23,Highlights,Robert Burgess,120,157.54,Cancelled,Westside,LIVE,2026-04-14
APT-108589,DS-202922,DS-202922,2025-03-06,Blowout,Taylor Hughes DVM,90,293.18,Completed,Main Branch,LIVE,2026-04-14
APT-108590,DS-202922,DS-202922,2023-07-31,Highlights,David Blake,45,196.58,Completed,Online,LIVE,2026-04-14
APT-108591,DS-202922,DS-202922,2019-03-20,Color Treatment,Shannon Rodriguez,60,21.86,Completed,Downtown,LIVE,2026-04-14
APT-108592,DS-202922,DS-202922,2023-12-19,Consultation,Mrs. Abigail White,60,77.89,Completed,Online,LIVE,2026-04-14
APT-108593,DS-202922,DS-202922,2024-11-21,Haircut,Cory Carr,120,139.5,Completed,Downtown,LIVE,2026-04-14
APT-108594,DS-202924,DS-202924,2025-07-31,Massage,Christopher Maldonado,60,32.28,Completed,Main Branch,LIVE,2026-04-14
APT-108595,DS-202924,DS-202924,2021-01-12,Color Treatment,Becky Estes,30,99.16,Completed,Main Branch,LIVE,2026-04-14
APT-108596,DS-202924,DS-202924,2025-08-29,Blowout,Stacy Burke,120,233.35,Completed,Main Branch,LIVE,2026-04-14
APT-108597,DS-202924,DS-202924,2024-10-13,Pedicure,Carlos Lucero,45,295.61,Completed,Downtown,LIVE,2026-04-14
APT-108598,DS-202925,DS-202925,2020-08-21,Keratin Treatment,George Brock,45,94.53,Completed,Online,LIVE,2026-04-14
APT-108599,DS-202925,DS-202925,2023-08-27,Pedicure,Beth Wilson,120,137.48,Cancelled,Westside,LIVE,2026-04-14
APT-108600,DS-202925,DS-202925,2025-10-14,Color Treatment,Jenny Allen,120,288.49,Completed,Downtown,LIVE,2026-04-14
APT-108601,DS-202925,DS-202925,2020-10-13,Facial,William Brown,45,202.92,Completed,Online,LIVE,2026-04-14
APT-108602,DS-202925,DS-202925,2024-09-18,Facial,Dennis Crosby,90,242.82,Completed,Main Branch,LIVE,2026-04-14
APT-108603,DS-202926,DS-202926,2026-01-08,Blowout,Elizabeth Hunter,120,66.45,Completed,Downtown,LIVE,2026-04-14
APT-108604,DS-202926,DS-202926,2024-08-13,Blowout,Kristina Walsh,120,25.12,No-Show,Main Branch,LIVE,2026-04-14
APT-108605,DS-202926,DS-202926,2020-02-04,Massage,Deborah Montes,30,100.19,Cancelled,Westside,LIVE,2026-04-14
APT-108606,DS-202926,DS-202926,2020-01-01,Keratin Treatment,Morgan Ruiz,60,41.0,Completed,Downtown,LIVE,2026-04-14
APT-108607,DS-202926,DS-202926,2021-06-10,Keratin Treatment,Allison Oneal,30,281.68,No-Show,Downtown,LIVE,2026-04-14
APT-108608,DS-202926,DS-202926,2023-12-06,Highlights,Lisa Middleton,60,283.9,Completed,Downtown,LIVE,2026-04-14
APT-108609,DS-202926,DS-202926,2025-04-24,Manicure,Adam Coleman,90,128.43,Completed,Online,LIVE,2026-04-14
APT-108610,DS-202927,DS-202927,2023-09-13,Color Treatment,Crystal Horn,30,87.74,No-Show,Westside,LIVE,2026-04-14
APT-108611,DS-202928,DS-202928,2022-09-30,Massage,Michael Moore,120,164.68,Completed,Main Branch,LIVE,2026-04-14
APT-108612,DS-202928,DS-202928,2021-03-22,Massage,Timothy Miller,120,201.08,Completed,Main Branch,LIVE,2026-04-14
APT-108613,DS-202931,DS-202931,2024-10-05,Massage,Erin Palmer,120,188.31,Completed,Main Branch,LIVE,2026-04-14
APT-108614,DS-202931,DS-202931,2024-03-29,Haircut,Tanya Hogan,90,101.8,No-Show,Downtown,LIVE,2026-04-14
APT-108615,DS-202931,DS-202931,2023-04-26,Massage,Robin Bullock,45,251.5,Completed,Main Branch,LIVE,2026-04-14
APT-108616,DS-202931,DS-202931,2025-10-27,Haircut,Kelsey Farmer,120,196.22,Completed,Main Branch,LIVE,2026-04-14
APT-108617,DS-202931,DS-202931,2026-03-31,Keratin Treatment,Christopher Stanley,60,27.34,Cancelled,Westside,LIVE,2026-04-14
APT-108618,DS-202931,DS-202931,2020-01-10,Haircut,Andrea Nelson,90,248.48,Completed,Online,LIVE,2026-04-14
APT-108619,DS-202931,DS-202931,2021-02-04,Massage,Robert Martinez,90,215.39,Completed,Westside,LIVE,2026-04-14
APT-108620,DS-202931,DS-202931,2024-01-07,Color Treatment,Karen Haynes,90,178.72,Completed,Downtown,LIVE,2026-04-14
APT-108621,DS-202932,DS-202932,2023-01-06,Manicure,Jonathan Webster,120,279.24,Completed,Downtown,LIVE,2026-04-14
APT-108622,DS-202932,DS-202932,2019-06-03,Consultation,Zachary King,90,167.54,Completed,Main Branch,LIVE,2026-04-14
APT-108623,DS-202933,DS-202933,2022-09-04,Manicure,Terry Brown,30,143.61,Completed,Online,LIVE,2026-04-14
APT-108624,DS-202933,DS-202933,2019-12-12,Massage,Richard Thomas,45,196.76,Completed,Downtown,LIVE,2026-04-14
APT-108625,DS-202933,DS-202933,2020-06-15,Consultation,Timothy Hawkins,30,141.8,Completed,Westside,LIVE,2026-04-14
APT-108626,DS-202933,DS-202933,2024-12-31,Highlights,Melissa Gonzalez,45,24.37,Completed,Westside,LIVE,2026-04-14
APT-108627,DS-202933,DS-202933,2019-08-11,Pedicure,Nancy Webster,120,119.15,Completed,Main Branch,LIVE,2026-04-14
APT-108628,DS-202935,DS-202935,2020-11-13,Manicure,Molly Berry,120,173.71,Completed,Westside,LIVE,2026-04-14
APT-108629,DS-202935,DS-202935,2020-05-10,Color Treatment,Anna Long,120,32.44,Completed,Main Branch,LIVE,2026-04-14
APT-108630,DS-202935,DS-202935,2025-07-27,Consultation,Brianna Watkins,45,285.21,Completed,Main Branch,LIVE,2026-04-14
APT-108631,DS-202936,DS-202936,2023-12-02,Color Treatment,Christina Martin,60,221.62,Completed,Online,LIVE,2026-04-14
APT-108632,DS-202936,DS-202936,2025-09-25,Consultation,Kathryn Daniels,30,278.94,No-Show,Main Branch,LIVE,2026-04-14
APT-108633,DS-202936,DS-202936,2022-08-19,Highlights,Michael Reed,30,57.44,Completed,Downtown,LIVE,2026-04-14
APT-108634,DS-202936,DS-202936,2019-06-25,Manicure,Deanna Ward,45,165.33,Cancelled,Westside,LIVE,2026-04-14
APT-108635,DS-202939,DS-202939,2021-05-06,Consultation,John Pineda,90,171.33,Completed,Main Branch,LIVE,2026-04-14
APT-108636,DS-202939,DS-202939,2025-08-29,Facial,Eric Valenzuela,90,38.35,Completed,Westside,LIVE,2026-04-14
APT-108637,DS-202939,DS-202939,2023-06-18,Color Treatment,Carrie Jackson,30,122.0,Completed,Westside,LIVE,2026-04-14
APT-108638,DS-202939,DS-202939,2023-08-30,Blowout,Lisa Alvarez,120,221.15,No-Show,Online,LIVE,2026-04-14
APT-108639,DS-202939,DS-202939,2023-11-03,Blowout,Victoria Vazquez,90,198.34,Completed,Downtown,LIVE,2026-04-14
APT-108640,DS-202939,DS-202939,2019-03-11,Consultation,Tracy Schmidt,45,111.31,Completed,Downtown,LIVE,2026-04-14
APT-108641,DS-202939,DS-202939,2026-02-08,Pedicure,Gary Williams,60,21.42,Completed,Online,LIVE,2026-04-14
APT-108642,DS-202943,DS-202943,2025-07-16,Consultation,Darren King,90,270.22,Completed,Online,LIVE,2026-04-14
APT-108643,DS-202943,DS-202943,2022-02-25,Highlights,Colleen Warren,120,203.84,Completed,Main Branch,LIVE,2026-04-14
APT-108644,DS-202944,DS-202944,2023-10-22,Manicure,Steve Haas,90,286.71,Completed,Main Branch,LIVE,2026-04-14
APT-108645,DS-202945,DS-202945,2021-02-05,Consultation,Lisa Casey,120,43.01,Completed,Downtown,LIVE,2026-04-14
APT-108646,DS-202945,DS-202945,2023-07-30,Facial,Luis Wallace,30,80.16,Completed,Main Branch,LIVE,2026-04-14
APT-108647,DS-202945,DS-202945,2025-10-24,Massage,John Hill,45,78.18,Completed,Downtown,LIVE,2026-04-14
APT-108648,DS-202945,DS-202945,2020-05-28,Consultation,Julia Miller,45,64.83,Completed,Online,LIVE,2026-04-14
APT-108649,DS-202945,DS-202945,2021-02-19,Consultation,Karen Williams,45,135.95,Cancelled,Downtown,LIVE,2026-04-14
APT-108650,DS-202945,DS-202945,2019-10-17,Highlights,Sheryl Cain,45,56.94,Completed,Westside,LIVE,2026-04-14
APT-108651,DS-202945,DS-202945,2025-09-26,Massage,Kelsey Leon,120,20.17,Completed,Westside,LIVE,2026-04-14
APT-108652,DS-202945,DS-202945,2025-09-04,Massage,Deborah Wright,120,267.53,Cancelled,Online,LIVE,2026-04-14
APT-108653,DS-202946,DS-202946,2024-06-25,Massage,Alexandra Glover,45,257.16,Completed,Online,LIVE,2026-04-14
APT-108654,DS-202946,DS-202946,2024-07-29,Manicure,Michelle Newton,90,220.44,Completed,Online,LIVE,2026-04-14
APT-108655,DS-202946,DS-202946,2021-09-30,Keratin Treatment,Cindy Horn,45,105.87,Cancelled,Downtown,LIVE,2026-04-14
APT-108656,DS-202946,DS-202946,2024-03-29,Haircut,Patricia Edwards,120,187.15,No-Show,Westside,LIVE,2026-04-14
APT-108657,DS-202946,DS-202946,2025-02-15,Manicure,Karen Adams,120,216.27,No-Show,Downtown,LIVE,2026-04-14
APT-108658,DS-202946,DS-202946,2021-01-19,Keratin Treatment,John Thompson,90,149.99,Completed,Westside,LIVE,2026-04-14
APT-108659,DS-202946,DS-202946,2024-09-07,Color Treatment,Shelby Blair,45,253.0,No-Show,Online,LIVE,2026-04-14
APT-108660,DS-202947,DS-202947,2019-05-03,Pedicure,Anthony Williamson,30,172.28,Completed,Main Branch,LIVE,2026-04-14
APT-108661,DS-202947,DS-202947,2022-06-27,Consultation,Joshua Warner,60,97.99,No-Show,Online,LIVE,2026-04-14
APT-108662,DS-202947,DS-202947,2026-01-17,Color Treatment,Stephanie Salazar,60,53.97,Cancelled,Westside,LIVE,2026-04-14
APT-108663,DS-202947,DS-202947,2024-09-13,Haircut,Walter Griffin,120,225.73,Completed,Westside,LIVE,2026-04-14
APT-108664,DS-202948,DS-202948,2020-05-05,Color Treatment,Laurie Lewis,60,64.22,No-Show,Online,LIVE,2026-04-14
APT-108665,DS-202948,DS-202948,2024-09-06,Massage,Amy Johnson,60,39.43,Completed,Downtown,LIVE,2026-04-14
APT-108666,DS-202948,DS-202948,2020-10-25,Haircut,Jason Phillips,45,112.78,No-Show,Online,LIVE,2026-04-14
APT-108667,DS-202951,DS-202951,2026-02-26,Consultation,Michael Simpson,120,280.6,Completed,Online,LIVE,2026-04-14
APT-108668,DS-202951,DS-202951,2020-12-25,Manicure,Matthew Wells,30,252.96,Cancelled,Downtown,LIVE,2026-04-14
APT-108669,DS-202951,DS-202951,2021-12-22,Haircut,Darlene Oneal,120,75.84,Completed,Downtown,LIVE,2026-04-14
APT-108670,DS-202952,DS-202952,2025-10-31,Massage,Francis Fischer,30,101.39,Completed,Online,LIVE,2026-04-14
APT-108671,DS-202952,DS-202952,2024-05-27,Haircut,Luis Olson,90,23.37,Completed,Online,LIVE,2026-04-14
APT-108672,DS-202952,DS-202952,2024-10-07,Massage,Todd Grant,60,189.95,Completed,Main Branch,LIVE,2026-04-14
APT-108673,DS-202952,DS-202952,2024-01-24,Massage,Rebecca Bailey,60,249.88,Completed,Main Branch,LIVE,2026-04-14
APT-108674,DS-202955,DS-202955,2022-03-09,Manicure,Wanda Vargas DVM,120,296.84,Completed,Downtown,LIVE,2026-04-14
APT-108675,DS-202955,DS-202955,2023-05-11,Manicure,Kimberly Jackson,30,135.43,Completed,Online,LIVE,2026-04-14
APT-108676,DS-202955,DS-202955,2022-04-29,Color Treatment,Micheal Crawford,60,221.81,Completed,Main Branch,LIVE,2026-04-14
APT-108677,DS-202955,DS-202955,2023-04-13,Blowout,Kimberly Johnston,90,292.47,Completed,Downtown,LIVE,2026-04-14
APT-108678,DS-202955,DS-202955,2023-06-19,Manicure,Austin Jones,45,41.34,Completed,Westside,LIVE,2026-04-14
APT-108679,DS-202955,DS-202955,2022-12-25,Color Treatment,Michael Dunlap,90,112.61,Completed,Main Branch,LIVE,2026-04-14
APT-108680,DS-202955,DS-202955,2022-07-21,Facial,Mark Flowers,60,54.77,No-Show,Westside,LIVE,2026-04-14
APT-108681,DS-202955,DS-202955,2026-01-17,Massage,Maxwell Clark,60,198.43,Completed,Online,LIVE,2026-04-14
APT-108682,DS-202955,DS-202955,2021-11-27,Pedicure,James Webster,45,126.46,Cancelled,Main Branch,LIVE,2026-04-14
APT-108683,DS-202958,DS-202958,2019-11-21,Keratin Treatment,Denise Henry,45,293.83,No-Show,Westside,LIVE,2026-04-14
APT-108684,DS-202958,DS-202958,2021-09-11,Manicure,Susan Campbell,30,64.99,Completed,Downtown,LIVE,2026-04-14
APT-108685,DS-202958,DS-202958,2021-02-01,Blowout,Angel Walker,120,180.66,Cancelled,Downtown,LIVE,2026-04-14
APT-108686,DS-202959,DS-202959,2024-04-11,Manicure,Melissa Clark,30,24.68,Completed,Westside,LIVE,2026-04-14
APT-108687,DS-202959,DS-202959,2022-12-06,Highlights,Robert Rojas,120,99.64,Completed,Downtown,LIVE,2026-04-14
APT-108688,DS-202959,DS-202959,2022-10-29,Highlights,Juan Acosta,45,146.24,Cancelled,Main Branch,LIVE,2026-04-14
APT-108689,DS-202959,DS-202959,2019-07-29,Blowout,Mckenzie Collins,60,89.21,No-Show,Westside,LIVE,2026-04-14
APT-108690,DS-202959,DS-202959,2019-11-30,Highlights,Mrs. Amber Wood MD,120,98.67,Completed,Downtown,LIVE,2026-04-14
APT-108691,DS-202960,DS-202960,2021-10-08,Manicure,Crystal Brown,60,290.55,No-Show,Westside,LIVE,2026-04-14
APT-108692,DS-202960,DS-202960,2019-06-18,Pedicure,Walter Davis,30,263.19,No-Show,Downtown,LIVE,2026-04-14
APT-108693,DS-202960,DS-202960,2019-03-20,Consultation,Megan Townsend,60,34.18,No-Show,Westside,LIVE,2026-04-14
APT-108694,DS-202960,DS-202960,2019-07-05,Massage,Anthony Fernandez,30,25.93,Completed,Online,LIVE,2026-04-14
APT-108695,DS-202960,DS-202960,2019-01-12,Color Treatment,Brandy Price,120,140.76,Cancelled,Westside,LIVE,2026-04-14
APT-108696,DS-202960,DS-202960,2022-10-31,Keratin Treatment,Sherry Howell,60,280.73,Cancelled,Westside,LIVE,2026-04-14
APT-108697,DS-202960,DS-202960,2024-10-20,Pedicure,Max Perez,120,166.02,Completed,Main Branch,LIVE,2026-04-14
APT-108698,DS-202960,DS-202960,2025-12-30,Blowout,Christopher Ortega,90,176.4,No-Show,Main Branch,LIVE,2026-04-14
APT-108699,DS-202961,DS-202961,2025-06-28,Manicure,Alexis Powers,60,141.52,Completed,Main Branch,LIVE,2026-04-14
APT-108700,DS-202961,DS-202961,2021-04-19,Keratin Treatment,Joshua Carson,45,261.86,Completed,Online,LIVE,2026-04-14
APT-108701,DS-202961,DS-202961,2023-04-17,Blowout,Jonathan Zamora,30,203.03,Cancelled,Westside,LIVE,2026-04-14
APT-108702,DS-202961,DS-202961,2022-07-19,Color Treatment,Linda Davis,90,20.53,Completed,Westside,LIVE,2026-04-14
APT-108703,DS-202961,DS-202961,2024-09-08,Haircut,Kevin Manning,60,180.59,Completed,Westside,LIVE,2026-04-14
APT-108704,DS-202964,DS-202964,2021-05-31,Haircut,Sean Johnson,120,36.3,Completed,Online,LIVE,2026-04-14
APT-108705,DS-202967,DS-202967,2019-03-12,Pedicure,James Martinez,30,261.17,Completed,Westside,LIVE,2026-04-14
APT-108706,DS-202967,DS-202967,2023-08-09,Manicure,Lisa Wong,60,92.91,Completed,Main Branch,LIVE,2026-04-14
APT-108707,DS-202967,DS-202967,2020-09-29,Pedicure,Juan Mills,90,32.49,Completed,Westside,LIVE,2026-04-14
APT-108708,DS-202967,DS-202967,2021-11-29,Pedicure,Kenneth Bennett,30,277.56,Completed,Downtown,LIVE,2026-04-14
APT-108709,DS-202968,DS-202968,2020-12-26,Highlights,Michelle Dunn,30,208.83,Completed,Main Branch,LIVE,2026-04-14
APT-108710,DS-202968,DS-202968,2023-10-21,Keratin Treatment,Eric Sparks,30,34.65,Completed,Downtown,LIVE,2026-04-14
APT-108711,DS-202968,DS-202968,2026-03-21,Massage,Helen Hoffman,60,268.61,Completed,Online,LIVE,2026-04-14
APT-108712,DS-202969,DS-202969,2020-08-22,Highlights,James Williams,45,60.96,Completed,Online,LIVE,2026-04-14
APT-108713,DS-202970,DS-202970,2024-07-27,Keratin Treatment,John Gonzalez,60,53.12,Completed,Online,LIVE,2026-04-14
APT-108714,DS-202970,DS-202970,2024-12-22,Haircut,Amber Wilson,45,168.99,Completed,Online,LIVE,2026-04-14
APT-108715,DS-202970,DS-202970,2023-07-21,Pedicure,Cody Harris,45,270.74,Cancelled,Downtown,LIVE,2026-04-14
APT-108716,DS-202970,DS-202970,2022-08-28,Haircut,Kelly Gross,90,241.15,Completed,Downtown,LIVE,2026-04-14
APT-108717,DS-202970,DS-202970,2020-01-08,Color Treatment,Donald Ponce,90,108.76,Completed,Online,LIVE,2026-04-14
APT-108718,DS-202970,DS-202970,2025-03-06,Facial,Jared Porter,45,80.47,No-Show,Downtown,LIVE,2026-04-14
APT-108719,DS-202970,DS-202970,2023-04-20,Facial,Chris Mcdonald,30,168.12,Completed,Online,LIVE,2026-04-14
APT-108720,DS-202971,DS-202971,2019-04-07,Keratin Treatment,Regina Mack,45,38.72,Completed,Downtown,LIVE,2026-04-14
APT-108721,DS-202971,DS-202971,2022-12-07,Manicure,Richard Zavala,90,215.52,Completed,Downtown,LIVE,2026-04-14
APT-108722,DS-202971,DS-202971,2026-01-26,Haircut,Monique Mullen,45,229.81,No-Show,Downtown,LIVE,2026-04-14
APT-108723,DS-202971,DS-202971,2022-05-10,Haircut,Miranda Love,60,209.11,Completed,Main Branch,LIVE,2026-04-14
APT-108724,DS-202973,DS-202973,2023-07-18,Consultation,Dr. Michelle Warren MD,30,140.1,Completed,Downtown,LIVE,2026-04-14
APT-108725,DS-202973,DS-202973,2024-03-08,Color Treatment,Andre Hahn,30,36.14,Completed,Westside,LIVE,2026-04-14
APT-108726,DS-202975,DS-202975,2021-07-24,Pedicure,Tammy Robbins,120,240.04,No-Show,Main Branch,LIVE,2026-04-14
APT-108727,DS-202975,DS-202975,2025-04-12,Haircut,Mark Gonzalez,30,233.51,Completed,Online,LIVE,2026-04-14
APT-108728,DS-202975,DS-202975,2025-09-03,Haircut,Jon Rodriguez,45,85.62,No-Show,Online,LIVE,2026-04-14
APT-108729,DS-202975,DS-202975,2021-09-17,Keratin Treatment,Patrick Mckee,90,120.05,No-Show,Main Branch,LIVE,2026-04-14
APT-108730,DS-202975,DS-202975,2025-10-24,Color Treatment,Garrett Roberts,120,78.57,Completed,Main Branch,LIVE,2026-04-14
APT-108731,DS-202975,DS-202975,2021-05-07,Color Treatment,Victoria Blake,120,139.61,Completed,Online,LIVE,2026-04-14
APT-108732,DS-202975,DS-202975,2022-07-05,Blowout,Tracy Jones,60,70.15,Completed,Online,LIVE,2026-04-14
APT-108733,DS-202976,DS-202976,2025-01-13,Keratin Treatment,Jonathan Bonilla,30,286.35,Completed,Downtown,LIVE,2026-04-14
APT-108734,DS-202976,DS-202976,2024-07-11,Facial,Katherine Maddox,120,25.19,No-Show,Downtown,LIVE,2026-04-14
APT-108735,DS-202976,DS-202976,2026-02-22,Massage,Rebecca Gallagher,120,68.65,Completed,Online,LIVE,2026-04-14
APT-108736,DS-202977,DS-202977,2019-09-13,Massage,Kim Rodriguez,30,174.01,Completed,Downtown,LIVE,2026-04-14
APT-108737,DS-202977,DS-202977,2021-10-19,Color Treatment,Sandra Collins,60,124.22,Completed,Westside,LIVE,2026-04-14
APT-108738,DS-202977,DS-202977,2019-10-03,Blowout,Melanie Lewis,90,113.35,Completed,Online,LIVE,2026-04-14
APT-108739,DS-202977,DS-202977,2023-07-28,Keratin Treatment,Tracy Schultz,120,227.46,No-Show,Online,LIVE,2026-04-14
